[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:09PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/b3b0c25ff27b2b4153601c4a39e032ba.ttf"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/57631bc3592bb016bab926d49385d7eb.woff2"	Description: The web data center is not set!!
[01-05-2021 04:11PM]	127.0.0.1 	Mozilla/5.0 (X11; Linux x86_64; rv:88.0) Gecko/20100101 Firefox/88.0	http 200	"localhost	GET	/assets/webfonts/0abdf980785eedea09129da5fedd1d2e.woff"	Description: The web data center is not set!!
